Key;Country Relation;Country Relation Vice Versa;Origin Country;Destination Country;GDP WB origin;GDP WB Destination;Lat Origin;Lon Origin;Lat Destination;Lon Destination;Distance
GB_BG-2500;GB_BG;BG_GB;GB;BG;3124650;77782;55378051;-3435973;42733883;2548583;2500
GB_BG-2750;GB_BG;BG_GB;GB;BG;3124650;77782;55378051;-3435973;42733883;2548583;2750
GB_BG-3000;GB_BG;BG_GB;GB;BG;3124650;77782;55378051;-3435973;42733883;2548583;3000
GB_BG-3250;GB_BG;BG_GB;GB;BG;3124650;77782;55378051;-3435973;42733883;2548583;3250
GB_BG-3500;GB_BG;BG_GB;GB;BG;3124650;77782;55378051;-3435973;42733883;2548583;3500
GB_CH-40;GB_CH;CH_GB;GB;CH;3124650;824734;55378051;-3435973;46818188;8227512;40
GB_CH-75;GB_CH;CH_GB;GB;CH;3124650;824734;55378051;-3435973;46818188;8227512;75
GB_CH-100;GB_CH;CH_GB;GB;CH;3124650;824734;55378051;-3435973;46818188;8227512;100
GB_CH-150;GB_CH;CH_GB;GB;CH;3124650;824734;55378051;-3435973;46818188;8227512;150
GB_CH-200;GB_CH;CH_GB;GB;CH;3124650;824734;55378051;-3435973;46818188;8227512;200
GB_CH-250;GB_CH;CH_GB;GB;CH;3124650;824734;55378051;-3435973;46818188;8227512;250
GB_CH-300;GB_CH;CH_GB;GB;CH;3124650;824734;55378051;-3435973;46818188;8227512;300
GB_CH-350;GB_CH;CH_GB;GB;CH;3124650;824734;55378051;-3435973;46818188;8227512;350
GB_CH-400;GB_CH;CH_GB;GB;CH;3124650;824734;55378051;-3435973;46818188;8227512;400
GB_CH-500;GB_CH;CH_GB;GB;CH;3124650;824734;55378051;-3435973;46818188;8227512;500
GB_CH-600;GB_CH;CH_GB;GB;CH;3124650;824734;55378051;-3435973;46818188;8227512;600
GB_CH-700;GB_CH;CH_GB;GB;CH;3124650;824734;55378051;-3435973;46818188;8227512;700
GB_CH-800;GB_CH;CH_GB;GB;CH;3124650;824734;55378051;-3435973;46818188;8227512;800
GB_CH-900;GB_CH;CH_GB;GB;CH;3124650;824734;55378051;-3435973;46818188;8227512;900
GB_CH-1000;GB_CH;CH_GB;GB;CH;3124650;824734;55378051;-3435973;46818188;8227512;1000
GB_CH-1250;GB_CH;CH_GB;GB;CH;3124650;824734;55378051;-3435973;46818188;8227512;1250
GB_CH-1500;GB_CH;CH_GB;GB;CH;3124650;824734;55378051;-3435973;46818188;8227512;1500
GB_CH-1750;GB_CH;CH_GB;GB;CH;3124650;824734;55378051;-3435973;46818188;8227512;1750
GB_CH-2000;GB_CH;CH_GB;GB;CH;3124650;824734;55378051;-3435973;46818188;8227512;2000
GB_CH-2250;GB_CH;CH_GB;GB;CH;3124650;824734;55378051;-3435973;46818188;8227512;2250
GB_CH-2500;GB_CH;CH_GB;GB;CH;3124650;824734;55378051;-3435973;46818188;8227512;2500
GB_CH-2750;GB_CH;CH_GB;GB;CH;3124650;824734;55378051;-3435973;46818188;8227512;2750
GB_CH-3000;GB_CH;CH_GB;GB;CH;3124650;824734;55378051;-3435973;46818188;8227512;3000
GB_CH-3250;GB_CH;CH_GB;GB;CH;3124650;824734;55378051;-3435973;46818188;8227512;3250
GB_CH-3500;GB_CH;CH_GB;GB;CH;3124650;824734;55378051;-3435973;46818188;8227512;3500
GB_CZ-40;GB_CZ;CZ_GB;GB;CZ;3124650;276109;55378051;-3435973;49817492;15472962;40
GB_CZ-75;GB_CZ;CZ_GB;GB;CZ;3124650;276109;55378051;-3435973;49817492;15472962;75
GB_CZ-100;GB_CZ;CZ_GB;GB;CZ;3124650;276109;55378051;-3435973;49817492;15472962;100
GB_CZ-150;GB_CZ;CZ_GB;GB;CZ;3124650;276109;55378051;-3435973;49817492;15472962;150
GB_CZ-200;GB_CZ;CZ_GB;GB;CZ;3124650;276109;55378051;-3435973;49817492;15472962;200
GB_CZ-250;GB_CZ;CZ_GB;GB;CZ;3124650;276109;55378051;-3435973;49817492;15472962;250
GB_CZ-300;GB_CZ;CZ_GB;GB;CZ;3124650;276109;55378051;-3435973;49817492;15472962;300
GB_CZ-350;GB_CZ;CZ_GB;GB;CZ;3124650;276109;55378051;-3435973;49817492;15472962;350
GB_CZ-400;GB_CZ;CZ_GB;GB;CZ;3124650;276109;55378051;-3435973;49817492;15472962;400
GB_CZ-500;GB_CZ;CZ_GB;GB;CZ;3124650;276109;55378051;-3435973;49817492;15472962;500
GB_CZ-600;GB_CZ;CZ_GB;GB;CZ;3124650;276109;55378051;-3435973;49817492;15472962;600
GB_CZ-700;GB_CZ;CZ_GB;GB;CZ;3124650;276109;55378051;-3435973;49817492;15472962;700
GB_CZ-800;GB_CZ;CZ_GB;GB;CZ;3124650;276109;55378051;-3435973;49817492;15472962;800
GB_CZ-900;GB_CZ;CZ_GB;GB;CZ;3124650;276109;55378051;-3435973;49817492;15472962;900
GB_CZ-1000;GB_CZ;CZ_GB;GB;CZ;3124650;276109;55378051;-3435973;49817492;15472962;1000
GB_CZ-1250;GB_CZ;CZ_GB;GB;CZ;3124650;276109;55378051;-3435973;49817492;15472962;1250
GB_CZ-1500;GB_CZ;CZ_GB;GB;CZ;3124650;276109;55378051;-3435973;49817492;15472962;1500
GB_CZ-1750;GB_CZ;CZ_GB;GB;CZ;3124650;276109;55378051;-3435973;49817492;15472962;1750
GB_CZ-2000;GB_CZ;CZ_GB;GB;CZ;3124650;276109;55378051;-3435973;49817492;15472962;2000
GB_CZ-2250;GB_CZ;CZ_GB;GB;CZ;3124650;276109;55378051;-3435973;49817492;15472962;2250
GB_CZ-2500;GB_CZ;CZ_GB;GB;CZ;3124650;276109;55378051;-3435973;49817492;15472962;2500
GB_CZ-2750;GB_CZ;CZ_GB;GB;CZ;3124650;276109;55378051;-3435973;49817492;15472962;2750
GB_CZ-3000;GB_CZ;CZ_GB;GB;CZ;3124650;276109;55378051;-3435973;49817492;15472962;3000
GB_CZ-3250;GB_CZ;CZ_GB;GB;CZ;3124650;276109;55378051;-3435973;49817492;15472962;3250
GB_CZ-3500;GB_CZ;CZ_GB;GB;CZ;3124650;276109;55378051;-3435973;49817492;15472962;3500
GB_DE-40;GB_DE;DE_GB;GB;DE;3124650;4319286;55378051;-3435973;51165691;10451526;40
GB_DE-75;GB_DE;DE_GB;GB;DE;3124650;4319286;55378051;-3435973;51165691;10451526;75
GB_DE-100;GB_DE;DE_GB;GB;DE;3124650;4319286;55378051;-3435973;51165691;10451526;100
GB_DE-150;GB_DE;DE_GB;GB;DE;3124650;4319286;55378051;-3435973;51165691;10451526;150
GB_DE-200;GB_DE;DE_GB;GB;DE;3124650;4319286;55378051;-3435973;51165691;10451526;200
GB_DE-250;GB_DE;DE_GB;GB;DE;3124650;4319286;55378051;-3435973;51165691;10451526;250
GB_DE-300;GB_DE;DE_GB;GB;DE;3124650;4319286;55378051;-3435973;51165691;10451526;300
GB_DE-350;GB_DE;DE_GB;GB;DE;3124650;4319286;55378051;-3435973;51165691;10451526;350
GB_DE-400;GB_DE;DE_GB;GB;DE;3124650;4319286;55378051;-3435973;51165691;10451526;400
GB_DE-500;GB_DE;DE_GB;GB;DE;3124650;4319286;55378051;-3435973;51165691;10451526;500
GB_DE-600;GB_DE;DE_GB;GB;DE;3124650;4319286;55378051;-3435973;51165691;10451526;600
GB_DE-700;GB_DE;DE_GB;GB;DE;3124650;4319286;55378051;-3435973;51165691;10451526;700
GB_DE-800;GB_DE;DE_GB;GB;DE;3124650;4319286;55378051;-3435973;51165691;10451526;800
GB_DE-900;GB_DE;DE_GB;GB;DE;3124650;4319286;55378051;-3435973;51165691;10451526;900
GB_DE-1000;GB_DE;DE_GB;GB;DE;3124650;4319286;55378051;-3435973;51165691;10451526;1000
GB_DE-1250;GB_DE;DE_GB;GB;DE;3124650;4319286;55378051;-3435973;51165691;10451526;1250
GB_DE-1500;GB_DE;DE_GB;GB;DE;3124650;4319286;55378051;-3435973;51165691;10451526;1500
GB_DE-1750;GB_DE;DE_GB;GB;DE;3124650;4319286;55378051;-3435973;51165691;10451526;1750
GB_DE-2000;GB_DE;DE_GB;GB;DE;3124650;4319286;55378051;-3435973;51165691;10451526;2000
GB_DE-2250;GB_DE;DE_GB;GB;DE;3124650;4319286;55378051;-3435973;51165691;10451526;2250
GB_DE-2500;GB_DE;DE_GB;GB;DE;3124650;4319286;55378051;-3435973;51165691;10451526;2500
GB_DE-2750;GB_DE;DE_GB;GB;DE;3124650;4319286;55378051;-3435973;51165691;10451526;2750
GB_DE-3000;GB_DE;DE_GB;GB;DE;3124650;4319286;55378051;-3435973;51165691;10451526;3000
GB_DE-3250;GB_DE;DE_GB;GB;DE;3124650;4319286;55378051;-3435973;51165691;10451526;3250
GB_DE-3500;GB_DE;DE_GB;GB;DE;3124650;4319286;55378051;-3435973;51165691;10451526;3500
GB_DK-40;GB_DK;DK_GB;GB;DK;3124650;392570;55378051;-3435973;5626392;9501785;40
GB_DK-75;GB_DK;DK_GB;GB;DK;3124650;392570;55378051;-3435973;5626392;9501785;75
GB_DK-100;GB_DK;DK_GB;GB;DK;3124650;392570;55378051;-3435973;5626392;9501785;100
GB_DK-150;GB_DK;DK_GB;GB;DK;3124650;392570;55378051;-3435973;5626392;9501785;150
GB_DK-200;GB_DK;DK_GB;GB;DK;3124650;392570;55378051;-3435973;5626392;9501785;200
GB_DK-250;GB_DK;DK_GB;GB;DK;3124650;392570;55378051;-3435973;5626392;9501785;250
GB_DK-300;GB_DK;DK_GB;GB;DK;3124650;392570;55378051;-3435973;5626392;9501785;300
GB_DK-350;GB_DK;DK_GB;GB;DK;3124650;392570;55378051;-3435973;5626392;9501785;350
GB_DK-400;GB_DK;DK_GB;GB;DK;3124650;392570;55378051;-3435973;5626392;9501785;400
GB_DK-500;GB_DK;DK_GB;GB;DK;3124650;392570;55378051;-3435973;5626392;9501785;500
GB_DK-600;GB_DK;DK_GB;GB;DK;3124650;392570;55378051;-3435973;5626392;9501785;600
GB_DK-700;GB_DK;DK_GB;GB;DK;3124650;392570;55378051;-3435973;5626392;9501785;700
GB_DK-800;GB_DK;DK_GB;GB;DK;3124650;392570;55378051;-3435973;5626392;9501785;800
GB_DK-900;GB_DK;DK_GB;GB;DK;3124650;392570;55378051;-3435973;5626392;9501785;900
GB_DK-1000;GB_DK;DK_GB;GB;DK;3124650;392570;55378051;-3435973;5626392;9501785;1000
GB_DK-1250;GB_DK;DK_GB;GB;DK;3124650;392570;55378051;-3435973;5626392;9501785;1250
GB_DK-1500;GB_DK;DK_GB;GB;DK;3124650;392570;55378051;-3435973;5626392;9501785;1500
GB_DK-1750;GB_DK;DK_GB;GB;DK;3124650;392570;55378051;-3435973;5626392;9501785;1750
GB_DK-2000;GB_DK;DK_GB;GB;DK;3124650;392570;55378051;-3435973;5626392;9501785;2000
GB_DK-2250;GB_DK;DK_GB;GB;DK;3124650;392570;55378051;-3435973;5626392;9501785;2250
GB_DK-2500;GB_DK;DK_GB;GB;DK;3124650;392570;55378051;-3435973;5626392;9501785;2500
GB_DK-2750;GB_DK;DK_GB;GB;DK;3124650;392570;55378051;-3435973;5626392;9501785;2750
GB_DK-3000;GB_DK;DK_GB;GB;DK;3124650;392570;55378051;-3435973;5626392;9501785;3000
GB_DK-3250;GB_DK;DK_GB;GB;DK;3124650;392570;55378051;-3435973;5626392;9501785;3250
GB_DK-3500;GB_DK;DK_GB;GB;DK;3124650;392570;55378051;-3435973;5626392;9501785;3500
GB_EE-40;GB_EE;EE_GB;GB;EE;3124650;35187;55378051;-3435973;58595272;25013607;40
GB_EE-75;GB_EE;EE_GB;GB;EE;3124650;35187;55378051;-3435973;58595272;25013607;75
GB_EE-100;GB_EE;EE_GB;GB;EE;3124650;35187;55378051;-3435973;58595272;25013607;100
GB_EE-150;GB_EE;EE_GB;GB;EE;3124650;35187;55378051;-3435973;58595272;25013607;150
GB_EE-200;GB_EE;EE_GB;GB;EE;3124650;35187;55378051;-3435973;58595272;25013607;200
GB_EE-250;GB_EE;EE_GB;GB;EE;3124650;35187;55378051;-3435973;58595272;25013607;250
GB_EE-300;GB_EE;EE_GB;GB;EE;3124650;35187;55378051;-3435973;58595272;25013607;300
GB_EE-350;GB_EE;EE_GB;GB;EE;3124650;35187;55378051;-3435973;58595272;25013607;350
GB_EE-400;GB_EE;EE_GB;GB;EE;3124650;35187;55378051;-3435973;58595272;25013607;400
GB_EE-500;GB_EE;EE_GB;GB;EE;3124650;35187;55378051;-3435973;58595272;25013607;500
GB_EE-600;GB_EE;EE_GB;GB;EE;3124650;35187;55378051;-3435973;58595272;25013607;600
GB_EE-700;GB_EE;EE_GB;GB;EE;3124650;35187;55378051;-3435973;58595272;25013607;700
GB_EE-800;GB_EE;EE_GB;GB;EE;3124650;35187;55378051;-3435973;58595272;25013607;800
GB_EE-900;GB_EE;EE_GB;GB;EE;3124650;35187;55378051;-3435973;58595272;25013607;900
GB_EE-1000;GB_EE;EE_GB;GB;EE;3124650;35187;55378051;-3435973;58595272;25013607;1000
GB_EE-1250;GB_EE;EE_GB;GB;EE;3124650;35187;55378051;-3435973;58595272;25013607;1250
GB_EE-1500;GB_EE;EE_GB;GB;EE;3124650;35187;55378051;-3435973;58595272;25013607;1500
GB_EE-1750;GB_EE;EE_GB;GB;EE;3124650;35187;55378051;-3435973;58595272;25013607;1750
GB_EE-2000;GB_EE;EE_GB;GB;EE;3124650;35187;55378051;-3435973;58595272;25013607;2000
GB_EE-2250;GB_EE;EE_GB;GB;EE;3124650;35187;55378051;-3435973;58595272;25013607;2250
GB_EE-2500;GB_EE;EE_GB;GB;EE;3124650;35187;55378051;-3435973;58595272;25013607;2500
GB_EE-2750;GB_EE;EE_GB;GB;EE;3124650;35187;55378051;-3435973;58595272;25013607;2750
GB_EE-3000;GB_EE;EE_GB;GB;EE;3124650;35187;55378051;-3435973;58595272;25013607;3000
GB_EE-3250;GB_EE;EE_GB;GB;EE;3124650;35187;55378051;-3435973;58595272;25013607;3250
GB_EE-3500;GB_EE;EE_GB;GB;EE;3124650;35187;55378051;-3435973;58595272;25013607;3500
GB_ES-40;GB_ES;ES_GB;GB;ES;3124650;1461552;55378051;-3435973;40463667;-374922;40
GB_ES-75;GB_ES;ES_GB;GB;ES;3124650;1461552;55378051;-3435973;40463667;-374922;75
GB_ES-100;GB_ES;ES_GB;GB;ES;3124650;1461552;55378051;-3435973;40463667;-374922;100
GB_ES-150;GB_ES;ES_GB;GB;ES;3124650;1461552;55378051;-3435973;40463667;-374922;150
GB_ES-200;GB_ES;ES_GB;GB;ES;3124650;1461552;55378051;-3435973;40463667;-374922;200
GB_ES-250;GB_ES;ES_GB;GB;ES;3124650;1461552;55378051;-3435973;40463667;-374922;250
GB_ES-300;GB_ES;ES_GB;GB;ES;3124650;1461552;55378051;-3435973;40463667;-374922;300
GB_ES-350;GB_ES;ES_GB;GB;ES;3124650;1461552;55378051;-3435973;40463667;-374922;350
GB_ES-400;GB_ES;ES_GB;GB;ES;3124650;1461552;55378051;-3435973;40463667;-374922;400
GB_ES-500;GB_ES;ES_GB;GB;ES;3124650;1461552;55378051;-3435973;40463667;-374922;500
GB_ES-600;GB_ES;ES_GB;GB;ES;3124650;1461552;55378051;-3435973;40463667;-374922;600
GB_ES-700;GB_ES;ES_GB;GB;ES;3124650;1461552;55378051;-3435973;40463667;-374922;700
GB_ES-800;GB_ES;ES_GB;GB;ES;3124650;1461552;55378051;-3435973;40463667;-374922;800
GB_ES-900;GB_ES;ES_GB;GB;ES;3124650;1461552;55378051;-3435973;40463667;-374922;900
GB_ES-1000;GB_ES;ES_GB;GB;ES;3124650;1461552;55378051;-3435973;40463667;-374922;1000
GB_ES-1250;GB_ES;ES_GB;GB;ES;3124650;1461552;55378051;-3435973;40463667;-374922;1250
GB_ES-1500;GB_ES;ES_GB;GB;ES;3124650;1461552;55378051;-3435973;40463667;-374922;1500
GB_ES-1750;GB_ES;ES_GB;GB;ES;3124650;1461552;55378051;-3435973;40463667;-374922;1750
GB_ES-2000;GB_ES;ES_GB;GB;ES;3124650;1461552;55378051;-3435973;40463667;-374922;2000
GB_ES-2250;GB_ES;ES_GB;GB;ES;3124650;1461552;55378051;-3435973;40463667;-374922;2250
GB_ES-2500;GB_ES;ES_GB;GB;ES;3124650;1461552;55378051;-3435973;40463667;-374922;2500
GB_ES-2750;GB_ES;ES_GB;GB;ES;3124650;1461552;55378051;-3435973;40463667;-374922;2750
GB_ES-3000;GB_ES;ES_GB;GB;ES;3124650;1461552;55378051;-3435973;40463667;-374922;3000
GB_ES-3250;GB_ES;ES_GB;GB;ES;3124650;1461552;55378051;-3435973;40463667;-374922;3250
GB_ES-3500;GB_ES;ES_GB;GB;ES;3124650;1461552;55378051;-3435973;40463667;-374922;3500
GB_FR-40;GB_FR;FR_GB;GB;FR;3124650;2938271;55378051;-3435973;46227638;2213749;40
GB_FR-75;GB_FR;FR_GB;GB;FR;3124650;2938271;55378051;-3435973;46227638;2213749;75
GB_FR-100;GB_FR;FR_GB;GB;FR;3124650;2938271;55378051;-3435973;46227638;2213749;100
GB_FR-150;GB_FR;FR_GB;GB;FR;3124650;2938271;55378051;-3435973;46227638;2213749;150
GB_FR-200;GB_FR;FR_GB;GB;FR;3124650;2938271;55378051;-3435973;46227638;2213749;200
GB_FR-250;GB_FR;FR_GB;GB;FR;3124650;2938271;55378051;-3435973;46227638;2213749;250
GB_FR-300;GB_FR;FR_GB;GB;FR;3124650;2938271;55378051;-3435973;46227638;2213749;300
GB_FR-350;GB_FR;FR_GB;GB;FR;3124650;2938271;55378051;-3435973;46227638;2213749;350
GB_FR-400;GB_FR;FR_GB;GB;FR;3124650;2938271;55378051;-3435973;46227638;2213749;400
GB_FR-500;GB_FR;FR_GB;GB;FR;3124650;2938271;55378051;-3435973;46227638;2213749;500
GB_FR-600;GB_FR;FR_GB;GB;FR;3124650;2938271;55378051;-3435973;46227638;2213749;600
GB_FR-700;GB_FR;FR_GB;GB;FR;3124650;2938271;55378051;-3435973;46227638;2213749;700
GB_FR-800;GB_FR;FR_GB;GB;FR;3124650;2938271;55378051;-3435973;46227638;2213749;800
GB_FR-900;GB_FR;FR_GB;GB;FR;3124650;2938271;55378051;-3435973;46227638;2213749;900
GB_FR-1000;GB_FR;FR_GB;GB;FR;3124650;2938271;55378051;-3435973;46227638;2213749;1000
GB_FR-1250;GB_FR;FR_GB;GB;FR;3124650;2938271;55378051;-3435973;46227638;2213749;1250
GB_FR-1500;GB_FR;FR_GB;GB;FR;3124650;2938271;55378051;-3435973;46227638;2213749;1500
GB_FR-1750;GB_FR;FR_GB;GB;FR;3124650;2938271;55378051;-3435973;46227638;2213749;1750
GB_FR-2000;GB_FR;FR_GB;GB;FR;3124650;2938271;55378051;-3435973;46227638;2213749;2000
GB_FR-2250;GB_FR;FR_GB;GB;FR;3124650;2938271;55378051;-3435973;46227638;2213749;2250
GB_FR-2500;GB_FR;FR_GB;GB;FR;3124650;2938271;55378051;-3435973;46227638;2213749;2500
GB_FR-2750;GB_FR;FR_GB;GB;FR;3124650;2938271;55378051;-3435973;46227638;2213749;2750
GB_FR-3000;GB_FR;FR_GB;GB;FR;3124650;2938271;55378051;-3435973;46227638;2213749;3000
GB_FR-3250;GB_FR;FR_GB;GB;FR;3124650;2938271;55378051;-3435973;46227638;2213749;3250
GB_FR-3500;GB_FR;FR_GB;GB;FR;3124650;2938271;55378051;-3435973;46227638;2213749;3500
GB_GB-40;GB_GB;GB_GB;GB;GB;3124650;3124650;55378051;-3435973;55378051;-3435973;40
GB_GB-75;GB_GB;GB_GB;GB;GB;3124650;3124650;55378051;-3435973;55378051;-3435973;75
GB_GB-100;GB_GB;GB_GB;GB;GB;3124650;3124650;55378051;-3435973;55378051;-3435973;100
GB_GB-150;GB_GB;GB_GB;GB;GB;3124650;3124650;55378051;-3435973;55378051;-3435973;150
GB_GB-200;GB_GB;GB_GB;GB;GB;3124650;3124650;55378051;-3435973;55378051;-3435973;200
GB_GB-250;GB_GB;GB_GB;GB;GB;3124650;3124650;55378051;-3435973;55378051;-3435973;250
GB_GB-300;GB_GB;GB_GB;GB;GB;3124650;3124650;55378051;-3435973;55378051;-3435973;300
GB_GB-350;GB_GB;GB_GB;GB;GB;3124650;3124650;55378051;-3435973;55378051;-3435973;350
GB_GB-400;GB_GB;GB_GB;GB;GB;3124650;3124650;55378051;-3435973;55378051;-3435973;400
GB_GB-500;GB_GB;GB_GB;GB;GB;3124650;3124650;55378051;-3435973;55378051;-3435973;500
GB_GB-600;GB_GB;GB_GB;GB;GB;3124650;3124650;55378051;-3435973;55378051;-3435973;600
GB_GB-700;GB_GB;GB_GB;GB;GB;3124650;3124650;55378051;-3435973;55378051;-3435973;700
GB_GB-800;GB_GB;GB_GB;GB;GB;3124650;3124650;55378051;-3435973;55378051;-3435973;800
GB_GB-900;GB_GB;GB_GB;GB;GB;3124650;3124650;55378051;-3435973;55378051;-3435973;900
GB_GB-1000;GB_GB;GB_GB;GB;GB;3124650;3124650;55378051;-3435973;55378051;-3435973;1000
GB_GB-1250;GB_GB;GB_GB;GB;GB;3124650;3124650;55378051;-3435973;55378051;-3435973;1250
GB_GB-1500;GB_GB;GB_GB;GB;GB;3124650;3124650;55378051;-3435973;55378051;-3435973;1500
GB_GB-1750;GB_GB;GB_GB;GB;GB;3124650;3124650;55378051;-3435973;55378051;-3435973;1750
GB_GB-2000;GB_GB;GB_GB;GB;GB;3124650;3124650;55378051;-3435973;55378051;-3435973;2000
GB_GB-2250;GB_GB;GB_GB;GB;GB;3124650;3124650;55378051;-3435973;55378051;-3435973;2250
GB_GB-2500;GB_GB;GB_GB;GB;GB;3124650;3124650;55378051;-3435973;55378051;-3435973;2500
GB_GB-2750;GB_GB;GB_GB;GB;GB;3124650;3124650;55378051;-3435973;55378051;-3435973;2750
GB_GB-3000;GB_GB;GB_GB;GB;GB;3124650;3124650;55378051;-3435973;55378051;-3435973;3000
GB_GB-3250;GB_GB;GB_GB;GB;GB;3124650;3124650;55378051;-3435973;55378051;-3435973;3250
GB_GB-3500;GB_GB;GB_GB;GB;GB;3124650;3124650;55378051;-3435973;55378051;-3435973;3500
GB_HU-40;GB_HU;HU_GB;GB;HU;3124650;176543;55378051;-3435973;47162494;19503304;40
GB_HU-75;GB_HU;HU_GB;GB;HU;3124650;176543;55378051;-3435973;47162494;19503304;75
GB_HU-100;GB_HU;HU_GB;GB;HU;3124650;176543;55378051;-3435973;47162494;19503304;100
GB_HU-150;GB_HU;HU_GB;GB;HU;3124650;176543;55378051;-3435973;47162494;19503304;150
GB_HU-200;GB_HU;HU_GB;GB;HU;3124650;176543;55378051;-3435973;47162494;19503304;200
GB_HU-250;GB_HU;HU_GB;GB;HU;3124650;176543;55378051;-3435973;47162494;19503304;250
GB_HU-300;GB_HU;HU_GB;GB;HU;3124650;176543;55378051;-3435973;47162494;19503304;300
GB_HU-350;GB_HU;HU_GB;GB;HU;3124650;176543;55378051;-3435973;47162494;19503304;350
GB_HU-400;GB_HU;HU_GB;GB;HU;3124650;176543;55378051;-3435973;47162494;19503304;400
GB_HU-500;GB_HU;HU_GB;GB;HU;3124650;176543;55378051;-3435973;47162494;19503304;500
GB_HU-600;GB_HU;HU_GB;GB;HU;3124650;176543;55378051;-3435973;47162494;19503304;600
GB_HU-700;GB_HU;HU_GB;GB;HU;3124650;176543;55378051;-3435973;47162494;19503304;700
GB_HU-800;GB_HU;HU_GB;GB;HU;3124650;176543;55378051;-3435973;47162494;19503304;800
GB_HU-900;GB_HU;HU_GB;GB;HU;3124650;176543;55378051;-3435973;47162494;19503304;900
GB_HU-1000;GB_HU;HU_GB;GB;HU;3124650;176543;55378051;-3435973;47162494;19503304;1000
GB_HU-1250;GB_HU;HU_GB;GB;HU;3124650;176543;55378051;-3435973;47162494;19503304;1250
GB_HU-1500;GB_HU;HU_GB;GB;HU;3124650;176543;55378051;-3435973;47162494;19503304;1500
GB_HU-1750;GB_HU;HU_GB;GB;HU;3124650;176543;55378051;-3435973;47162494;19503304;1750
GB_HU-2000;GB_HU;HU_GB;GB;HU;3124650;176543;55378051;-3435973;47162494;19503304;2000
GB_HU-2250;GB_HU;HU_GB;GB;HU;3124650;176543;55378051;-3435973;47162494;19503304;2250
GB_HU-2500;GB_HU;HU_GB;GB;HU;3124650;176543;55378051;-3435973;47162494;19503304;2500
GB_HU-2750;GB_HU;HU_GB;GB;HU;3124650;176543;55378051;-3435973;47162494;19503304;2750
GB_HU-3000;GB_HU;HU_GB;GB;HU;3124650;176543;55378051;-3435973;47162494;19503304;3000
GB_HU-3250;GB_HU;HU_GB;GB;HU;3124650;176543;55378051;-3435973;47162494;19503304;3250
GB_HU-3500;GB_HU;HU_GB;GB;HU;3124650;176543;55378051;-3435973;47162494;19503304;3500
GB_IT-40;GB_IT;IT_GB;GB;IT;3124650;2106287;55378051;-3435973;4187194;1256738;40
GB_IT-75;GB_IT;IT_GB;GB;IT;3124650;2106287;55378051;-3435973;4187194;1256738;75
GB_IT-100;GB_IT;IT_GB;GB;IT;3124650;2106287;55378051;-3435973;4187194;1256738;100
GB_IT-150;GB_IT;IT_GB;GB;IT;3124650;2106287;55378051;-3435973;4187194;1256738;150
GB_IT-200;GB_IT;IT_GB;GB;IT;3124650;2106287;55378051;-3435973;4187194;1256738;200
GB_IT-250;GB_IT;IT_GB;GB;IT;3124650;2106287;55378051;-3435973;4187194;1256738;250
GB_IT-300;GB_IT;IT_GB;GB;IT;3124650;2106287;55378051;-3435973;4187194;1256738;300
GB_IT-350;GB_IT;IT_GB;GB;IT;3124650;2106287;55378051;-3435973;4187194;1256738;350
GB_IT-400;GB_IT;IT_GB;GB;IT;3124650;2106287;55378051;-3435973;4187194;1256738;400
GB_IT-500;GB_IT;IT_GB;GB;IT;3124650;2106287;55378051;-3435973;4187194;1256738;500
GB_IT-600;GB_IT;IT_GB;GB;IT;3124650;2106287;55378051;-3435973;4187194;1256738;600
GB_IT-700;GB_IT;IT_GB;GB;IT;3124650;2106287;55378051;-3435973;4187194;1256738;700
GB_IT-800;GB_IT;IT_GB;GB;IT;3124650;2106287;55378051;-3435973;4187194;1256738;800
GB_IT-900;GB_IT;IT_GB;GB;IT;3124650;2106287;55378051;-3435973;4187194;1256738;900
GB_IT-1000;GB_IT;IT_GB;GB;IT;3124650;2106287;55378051;-3435973;4187194;1256738;1000
GB_IT-1250;GB_IT;IT_GB;GB;IT;3124650;2106287;55378051;-3435973;4187194;1256738;1250
GB_IT-1500;GB_IT;IT_GB;GB;IT;3124650;2106287;55378051;-3435973;4187194;1256738;1500
GB_IT-1750;GB_IT;IT_GB;GB;IT;3124650;2106287;55378051;-3435973;4187194;1256738;1750
GB_IT-2000;GB_IT;IT_GB;GB;IT;3124650;2106287;55378051;-3435973;4187194;1256738;2000
GB_IT-2250;GB_IT;IT_GB;GB;IT;3124650;2106287;55378051;-3435973;4187194;1256738;2250
GB_IT-2500;GB_IT;IT_GB;GB;IT;3124650;2106287;55378051;-3435973;4187194;1256738;2500
GB_IT-2750;GB_IT;IT_GB;GB;IT;3124650;2106287;55378051;-3435973;4187194;1256738;2750
GB_IT-3000;GB_IT;IT_GB;GB;IT;3124650;2106287;55378051;-3435973;4187194;1256738;3000
GB_IT-3250;GB_IT;IT_GB;GB;IT;3124650;2106287;55378051;-3435973;4187194;1256738;3250
GB_IT-3500;GB_IT;IT_GB;GB;IT;3124650;2106287;55378051;-3435973;4187194;1256738;3500
GB_LT-40;GB_LT;LT_GB;GB;LT;3124650;62198;55378051;-3435973;55169438;23881275;40
GB_LT-75;GB_LT;LT_GB;GB;LT;3124650;62198;55378051;-3435973;55169438;23881275;75
GB_LT-100;GB_LT;LT_GB;GB;LT;3124650;62198;55378051;-3435973;55169438;23881275;100
